strike,window,trigger_rate,payout_frequency,premium_to_cap,shortfall_rate,overpay_rate,basis_risk_rmse,mae_full,mae_flat,mae_improvement_pct
55,14,1.0,0.07119386637458927,0.846951799742305,0.0,1.0,25.061983325284125,18.298163559168213,14.844578137777997,-23.264961720947657
60,14,1.0,0.07119386637458927,0.8298563641833947,0.0,1.0,22.71733659632981,20.63388754741513,16.586798230720838,-24.399460706036532
65,14,1.0,0.07119386637458927,0.8110417887780136,0.0,1.0,20.58082475732198,23.712304808909334,18.82764039370619,-25.944113617317743
70,14,0.6615384615384615,0.047097480832420595,0.7856176202831542,0.0,0.4356516976998905,18.999671992045432,17.39253705387591,19.007053108948018,8.494299699262887
75,14,0.5153846153846153,0.03669222343921139,0.7494631076574958,0.013753879152975539,0.34762344833880976,17.39206296862421,13.629701005106998,20.53199055905868,33.61724492370957
80,14,0.43846153846153846,0.0312157721796276,0.7030179928494371,0.059151378240233664,0.292214311792625,15.563186476273863,12.104470834460646,21.874101951149417,44.6630043990236
85,14,0.4,0.028477546549835708,0.6413885914802896,0.11303167214311792,0.23648571558963125,13.355440142792947,13.207316315798803,22.74118111431666,41.92334932206241
90,14,0.3346153846153846,0.023822562979189485,0.5363293257047612,0.1825369660460022,0.1665012322015334,10.5857228346227,14.463487904960743,23.88073691720695,39.43449921539369
95,14,0.23461538461538461,0.016703176341730557,0.3614086060681334,0.2695669039795546,0.07935149689667761,7.086751107855035,17.137513666451245,25.541510291082073,32.90328774162239
96,14,0.2153846153846154,0.01533406352683461,0.3142393341541542,0.2864355147864184,0.062482886089813804,6.274253389601437,17.722182736233123,24.532993184385088,27.76184054250238
97,14,0.18461538461538463,0.013143483023001095,0.26085266309201893,0.3073829408543264,0.04153546002190581,5.473268116785358,19.366056696798587,24.38003730573672,20.565926729563795
98,14,0.1346153846153846,0.009583789704271631,0.19247271775774347,0.3253354326396495,0.023582968236582694,4.745174436272533,20.701918038151216,25.607945300875524,19.15822298541294
99,14,0.07692307692307693,0.00547645125958379,0.1101121088394919,0.33900374224169405,0.009914658634538153,4.042971259894269,24.706762569503635,28.088145533597352,12.038469966089822
55,30,1.0,0.03313253012048193,0.9166972537432826,0.0,1.0,25.061983325284125,18.51211872121546,15.024423861539447,-23.213501508061526
60,30,1.0,0.03313253012048193,0.9079361445320339,0.0,1.0,22.71733659632981,20.86392807625275,16.790742959934356,-24.258516291016583
65,30,1.0,0.03313253012048193,0.894206459092795,0.0,1.0,20.58082475732198,23.83127032165855,19.08168423903377,-24.89081164496454
70,30,0.7024793388429752,0.023274917853231106,0.8799230247098583,0.0,0.4356516976998905,18.999671992045432,17.474407699346695,18.82487688717111,7.173854022624401
75,30,0.5785123966942148,0.019167579408543262,0.8617487477027964,0.013753879152975539,0.34762344833880976,17.39206296862421,14.126387896725802,20.05898713041959,29.575766688124354
80,30,0.48760330578512395,0.01615553121577218,0.8309649417926884,0.059151378240233664,0.292214311792625,15.563186476273863,11.376263363056118,21.941539722590885,48.151936888261396
85,30,0.4297520661157025,0.014238773274917854,0.7911605252047529,0.11303167214311792,0.23648571558963125,13.355440142792947,10.610338294492859,24.21182433645491,56.17703917289191
90,30,0.38016528925619836,0.012595837897042717,0.711060615186597,0.1825369660460022,0.1665012322015334,10.5857228346227,10.444168714406814,24.535643364858128,57.4326682243606
95,30,0.3140495867768595,0.0104052573932092,0.5567824632153511,0.2695669039795546,0.07935149689667761,7.086751107855035,13.291446435550837,24.491660740697206,45.7307261591095
96,30,0.2975206611570248,0.009857612267250822,0.5015310505339161,0.2864355147864184,0.062482886089813804,6.274253389601437,14.733754964767403,23.307887090647164,36.786398065744585
97,30,0.2644628099173554,0.008762322015334063,0.42618566273046254,0.3073829408543264,0.04153546002190581,5.473268116785358,16.998372430250598,23.42504411107613,27.43504622809564
98,30,0.19008264462809918,0.006297918948521358,0.3316675981308899,0.3253354326396495,0.023582968236582694,4.745174436272533,18.910904074092727,26.693780136373427,29.156140578514815
99,30,0.1322314049586777,0.004381161007667032,0.20597061454961335,0.33900374224169405,0.009914658634538153,4.042971259894269,19.024382320095444,25.595819239445916,25.6738682902682
55,60,1.0,0.01642935377875137,0.9553737876989136,0.0,1.0,25.061983325284125,15.984486617878575,14.108503500757779,-13.29682568402833
60,60,1.0,0.01642935377875137,0.9501988177522017,0.0,1.0,22.71733659632981,17.992764975610502,15.854666438352504,-13.485610344257562
65,60,1.0,0.01642935377875137,0.9436623877453068,0.0,1.0,20.58082475732198,20.577803878550835,18.104406287847386,-13.661854199348817
70,60,0.8,0.013143483023001095,0.9353795658862077,0.0,0.4356516976998905,18.999671992045432,16.194547742726527,17.286191466967264,6.315119940252849
75,60,0.7,0.011500547645125958,0.9239877507615173,0.013753879152975539,0.34762344833880976,17.39206296862421,13.98983036448009,17.807334895187378,21.437820724868878
80,60,0.6,0.009857612267250822,0.9049594017504438,0.059151378240233664,0.292214311792625,15.563186476273863,11.049560119798981,18.51572012095456,40.32335740863784
85,60,0.5333333333333333,0.008762322015334063,0.880100111588479,0.11303167214311792,0.23648571558963125,13.355440142792947,10.357507449924505,20.424554073350492,49.288942060973795
90,60,0.48333333333333334,0.007940854326396496,0.8321325013469998,0.1825369660460022,0.1665012322015334,10.5857228346227,11.05019827655324,21.70899598570186,49.09852908982431
95,60,0.38333333333333336,0.006297918948521358,0.7109399778373232,0.2695669039795546,0.07935149689667761,7.086751107855035,11.648134109937342,22.847262571963824,49.01737539344902
