strike,window,trigger_rate,payout_frequency,premium_to_cap,shortfall_rate,overpay_rate,basis_risk_rmse,mae_full,mae_flat,mae_improvement_pct
55,14,0.6192307692307693,0.04408543263964951,0.8171454756827973,0.22436716563222586,0.5161403188511622,113.92370286030267,58.269896125349945,98.87936515957507,41.069710519164545
60,14,0.6038461538461538,0.04299014238773275,0.7964390414959642,0.25311853474504076,0.48738894973834734,105.7594394128439,59.95690204731116,101.5241425470294,40.94320765177888
65,14,0.5769230769230769,0.04107338444687842,0.7714678030634894,0.28524704880126567,0.45526043568212243,96.37913788253044,59.15520311366078,104.22238238024977,43.241363551030524
70,14,0.5461538461538461,0.03888280394304491,0.7397134527201444,0.32967475964463916,0.41083272483874894,85.68572550025682,58.158207030839165,106.36915469265762,45.32418049303754
75,14,0.5153846153846153,0.03669222343921139,0.7021997650008982,0.39525526347815504,0.34525222100523306,73.93945770403383,59.73100072860489,107.57877433425024,44.476964811832666
80,14,0.4653846153846154,0.03313253012048193,0.6524448825890163,0.48163867591578435,0.25886880856760375,62.21809599947969,55.61920348572085,101.53663977762044,45.22252892400738
85,14,0.4461538461538462,0.03176341730558598,0.5889791712669845,0.5893498235365705,0.15115766094681757,52.76745019826114,70.87774211071034,97.25018207049759,27.118139419697545
90,14,0.33076923076923076,0.023548740416210297,0.4860517657475528,0.6852105391262018,0.05529694535718632,49.46414179231538,72.30515415078182,90.94199879617298,20.49311087516524
95,14,0.11923076923076924,0.008488499452354874,0.3254136188346667,0.7330077887306803,0.007499695752707801,49.97832917417982,67.83626638121278,89.71884876159176,24.3901729485263
96,14,0.07307692307692308,0.0052026286966046,0.2735624899070467,0.7362175976633808,0.004289886820007302,50.11664364947336,70.13842099336571,98.88959452788035,29.074012965447743
97,14,0.03076923076923077,0.002190580503833516,0.2189231503826233,0.7387276378240234,0.0017798466593647317,50.31809947462715,85.13714618230394,141.364735109343,39.774834143429096
98,14,0.011538461538461539,0.0008214676889375684,0.15751109872034877,0.7394958622368261,0.0010116222465620056,50.34768238034998,187.78363724849183,222.18710651532325,15.484007963557852
99,14,0.007692307692307693,0.000547645125958379,0.0919246677935001,0.7399598393574297,0.000547645125958379,50.348503478274175,281.5513291000637,309.5482146989973,9.044434524087821
55,30,0.6694214876033058,0.02217962760131435,0.9045023055624571,0.22436716563222586,0.5161403188511622,113.92370286030267,67.51170013560352,98.34167203626994,31.349855317993626
