strike,window,trigger_rate,payout_frequency,premium_to_cap,shortfall_rate,overpay_rate,basis_risk_rmse,mae_full,mae_flat,mae_improvement_pct
55.0,14,1.0,0.07119386637458927,0.923833679177526,0.0,1.0,110.9938793091797,7.221403708068282,11.133284018297985,35.13680513135545
60.0,14,1.0,0.07119386637458927,0.9149214743700638,0.0,1.0,110.76339701995846,8.055494651717693,11.116257020585216,27.53410939671121
65.0,14,1.0,0.07119386637458927,0.9049341173183126,0.0,1.0,110.46718193330624,8.962101312643638,11.094365166383072,19.219340825380314
70.0,14,1.0,0.07119386637458927,0.8892721905030258,0.0,1.0,110.07243898114046,10.435230765730877,11.065176027446922,5.693043293242514
75.0,14,1.0,0.07119386637458927,0.8722313399984203,0.0,1.0,109.5202075898939,11.947001468241275,11.024541326490358,-8.367333519213005
80.0,14,1.0,0.07119386637458927,0.8468622222064071,0.0,1.0,108.69276922485675,14.193002280153008,10.977671487289859,-29.28973413520268
85.0,14,1.0,0.07119386637458927,0.8091009952743445,0.0,1.0,107.31619080088178,17.426883886496476,10.955905721533192,-59.063835792644284
90.0,14,1.0,0.07119386637458927,0.7434026363943829,0.0,1.0,104.5727960020891,22.78752071494312,11.017440585647389,-106.83134651643884
95.0,14,1.0,0.07119386637458927,0.5996432421561984,0.0,1.0,96.43067694628004,32.858766472023426,11.412368370155654,-187.92241370294343
96.0,14,1.0,0.07119386637458927,0.5467478215211498,0.0,1.0,92.41715028615914,35.75495631219428,11.645177691072025,-207.03658854090676
97.0,14,1.0,0.07119386637458927,0.4824392370266298,0.0,1.0,85.83178921289534,37.89411292797763,12.490732924871343,-203.37781742593734
98.0,14,1.0,0.07119386637458927,0.3906856706943584,0.0,1.0,73.1759104101114,38.018082458139794,15.843219849551781,-139.9643684753599
99.0,14,0.95,0.06763417305585981,0.24474119506988315,0.0,0.7368565169769989,44.36467322482896,33.51913547584013,27.520867075996442,-21.795346721017182
99.2,14,0.7615384615384615,0.05421686746987952,0.20559425630592634,0.0,0.5161555312157722,36.51011808556224,35.616760135205894,28.53722865596714,-24.8080553461817
99.4,14,0.55,0.0391566265060241,0.16506246773960262,0.0,0.35131434830230013,27.391623788070643,38.47215529191191,30.590190351158434,-25.766315443849443
99.5,14,0.4576923076923077,0.03258488499452355,0.14022639586097935,0.0,0.2727272727272727,22.25936018285478,38.72020483216609,31.508009161128943,-22.89003927272799
99.6,14,0.3769230769230769,0.02683461117196057,0.1158306518500949,0.0,0.1716867469879518,17.012651970613305,37.042494175990754,32.185274498132664,-15.091434681223234
99.7,14,0.26153846153846155,0.018619934282584884,0.08893320113370382,0.0,0.08734939759036145,12.000483719807477,38.061763232877475,35.2863394115199,-7.865434237849811
99.8,14,0.15384615384615385,0.01095290251916758,0.06267244412623647,8.366800535475234e-05,0.0298314470001217,7.687773937447386,35.33662430989064,35.32139610940921,-0.04311324624389469
99.9,14,0.046153846153846156,0.0032858707557502738,0.03441903361056464,0.006488073506145795,0.006586953876110502,4.295155753590658,44.52148801509931,45.72294304471698,2.62768524861282
99.95,14,0.015384615384615385,0.001095290251916758,0.017589064846922423,0.00994888645491055,0.0019167579408543264,2.9495287128303627,49.4399668921412,50.55194527490249,2.199674763679866
99.99,14,0.0038461538461538464,0.0002738225629791895,0.003646564144177172,0.010990933430692467,0.0008062553243276135,1.9184270992765227,94.08433574908986,94.0954975498377,0.011862204928488556
55.0,30,1.0,0.03313253012048193,0.9635431248160707,0.0,1.0,110.9938793091797,2.9149923410170255,11.150148479216426,73.85691906748603
60.0,30,1.0,0.03313253012048193,0.9595759448123091,0.0,1.0,110.76339701995846,3.2128842905614508,11.13522953911846,71.14667210698735
65.0,30,1.0,0.03313253012048193,0.9549849031582909,0.0,1.0,110.46718193330624,3.538456785644552,11.116048044706828,68.16803263701732
70.0,30,1.0,0.03313253012048193,0.9465415287293978,0.0,1.0,110.07243898114046,4.234229608086697,11.090472718824634,61.821017774114864
75.0,30,1.0,0.03313253012048193,0.9372230364578145,0.0,1.0,109.5202075898939,4.926322532281999,11.054667262589557,55.43671812761548
80.0,30,1.0,0.03313253012048193,0.9228855453447915,0.0,1.0,108.69276922485675,6.005004249737991,11.005288261789206,45.43528432065153
85.0,30,1.0,0.03313253012048193,0.9004184912507022,0.0,1.0,107.31619080088178,7.641792504994461,10.975319894893769,30.37294057779783
90.0,30,1.0,0.03313253012048193,0.8619787304221848,0.0,1.0,104.5727960020891,10.18348853981041,11.033031754313043,7.699997910098726
95.0,30,1.0,0.03313253012048193,0.7655679762086134,0.0,1.0,96.43067694628004,15.677680050647359,11.413840304974013,-37.35674962803901
96.0,30,1.0,0.03313253012048193,0.7293716943246946,0.0,1.0,92.41715028615914,17.073260445624477,11.633681638183337,-46.75715716328095
97.0,30,1.0,0.03313253012048193,0.670039612403041,0.0,1.0,85.83178921289534,19.378045688982997,12.24905130864089,-58.20037977400809
98.0,30,1.0,0.03313253012048193,0.5772458605210531,0.0,1.0,73.1759104101114,21.96569908500292,15.161648658160965,-44.87671875432612
99.0,30,0.9834710743801653,0.03258488499452355,0.4129176246919604,0.0,0.7368565169769989,44.36467322482896,27.892593077014666,26.62884390280379,-4.745790612704045
99.2,30,0.8760330578512396,0.029025191675794086,0.3634964216814553,0.0,0.5161555312157722,36.51011808556224,30.46527320901326,29.013452929452292,-5.003955520534372
99.4,30,0.6446280991735537,0.02135815991237678,0.30173332881040593,0.0,0.35131434830230013,27.391623788070643,32.732272448523915,30.93244298855372,-5.8185816769668195
99.5,30,0.512396694214876,0.016976998904709748,0.2647101051780576,0.0,0.2727272727272727,22.25936018285478,33.61201690226621,31.931402934905368,-5.263201152755193
99.6,30,0.4380165289256198,0.014512595837897043,0.2244339255451701,0.0,0.1716867469879518,17.012651970613305,33.97014880315288,33.632937651349174,-1.0026217611418793
99.7,30,0.3140495867768595,0.0104052573932092,0.17920461954673797,0.0,0.08734939759036145,12.000483719807477,36.90735518364666,37.97561427828831,2.8130133374890702
99.8,30,0.2066115702479339,0.006845564074479737,0.13048010723437015,8.366800535475234e-05,0.0298314470001217,7.687773937447386,36.70825398796224,39.06450886758551,6.031702299419966
99.9,30,0.0743801652892562,0.0024644030668127055,0.06844950440105457,0.006488073506145795,0.006586953876110502,4.295155753590658,49.959416017926095,52.37690221909188,4.615557810298658
99.95,30,0.03305785123966942,0.001095290251916758,0.03658250921419649,0.00994888645491055,0.0019167579408543264,2.9495287128303627,47.299500679171246,49.5522695894264,4.546247687383139
99.99,30,0.008264462809917356,0.0002738225629791895,0.006871352052186655,0.010990933430692467,0.0008062553243276135,1.9184270992765227,93.72091827579673,93.63623724717864,-0.09043617205009388
55.0,60,1.0,0.01642935377875137,0.9816034954250223,0.0,1.0,110.9938793091797,1.089811328402548,11.169623377599589,90.24307900490058
60.0,60,1.0,0.01642935377875137,0.9795736380726531,0.0,1.0,110.76339701995846,1.1976695574641048,11.157138799799512,89.2654418040795
65.0,60,1.0,0.01642935377875137,0.9770913312274468,0.0,1.0,110.46718193330624,1.3229326928025702,11.141087199770878,88.12564098026468
