strike,window,trigger_rate,payout_frequency,premium_to_cap,shortfall_rate,overpay_rate,basis_risk_rmse,mae_full,mae_flat,mae_improvement_pct
55.0,14,1.0,0.07119386637458927,0.860110235469387,0.0,1.0,30.398181973343053,13.699679928708495,11.587553296075995,-18.22754621847348
60.0,14,1.0,0.07119386637458927,0.8461066441619656,0.0,1.0,27.940738962655324,15.490320247048782,12.875707805767517,-20.306553089920858
65.0,14,1.0,0.07119386637458927,0.8281481243370138,0.0,1.0,25.069715987472716,17.795289001955485,14.553425080316336,-22.27560800119695
70.0,14,1.0,0.07119386637458927,0.8046250572901051,0.0,1.0,21.949838153814746,20.878747466346642,16.80326905731299,-24.254080531192564
75.0,14,0.7692307692307693,0.054764512595837894,0.7744320857548571,0.0,0.5120481927710844,19.390315313485818,19.488970438715228,18.245980611077016,-6.812403532225616
80.0,14,0.5307692307692308,0.03778751369112815,0.7302883256377036,0.0,0.3551478641840088,17.158317912513493,14.34883772185077,20.154222276885406,28.80480563962396
85.0,14,0.4307692307692308,0.03066812705366922,0.6716206261257583,0.025450285992454667,0.25772788122185714,14.690401737285404,12.658643479227809,22.042844530509353,42.57255019102881
90.0,14,0.36153846153846153,0.02573932092004381,0.5641888460104346,0.08892387732749178,0.1876369112814896,11.54835816909902,13.549026918579093,23.200463977816856,41.60018984303932
95.0,14,0.26153846153846155,0.018619934282584884,0.3829973328004408,0.1873935134477303,0.08857399294146281,7.34381756294642,16.455569946366182,24.206274552236977,32.01940302356245
96.0,14,0.23846153846153847,0.016976998904709748,0.33670997342989445,0.20710113179992698,0.0688207374954363,6.3139472908042835,17.45910718679028,23.96372098823115,27.143588446198976
97.0,14,0.19230769230769232,0.013691128148959474,0.2800278421768484,0.23073354022149203,0.04509705488621151,5.268194676840429,18.8183705799676,25.075305715096395,24.952577672310717
98.0,14,0.15384615384615385,0.01095290251916758,0.21002110981803707,0.2481821224291104,0.02764847267859316,4.129730674607297,18.3611675927998,23.57838586081542,22.12712226703373
99.0,14,0.07692307692307693,0.00547645125958379,0.12117454207148415,0.2665966897894609,0.009233905318242667,3.19161624274536,24.64270681663307,27.65086482375127,10.879073860048972
99.2,14,0.05384615384615385,0.0038335158817086527,0.10019468866553734,0.2684449920895704,0.007385603018133138,3.007439080873795,31.995864318051233,35.217915895266614,9.148899062617257
99.4,14,0.05384615384615385,0.0038335158817086527,0.07950431481113428,0.2701944140197152,0.005636181087988317,2.788194620745458,27.50151452596757,29.933061193688694,8.123280983482607
99.5,14,0.05,0.0035596933187294635,0.07060842172065311,0.27139619082390165,0.004434404283801874,2.6969658931455363,26.031323270773314,27.967406508883524,6.922641316402492
99.6,14,0.04230769230769231,0.0030120481927710845,0.06086405385958179,0.2725295119873433,0.003301083120360229,2.620272676829611,26.17169415442971,28.10411971376122,6.875951209335683
99.7,14,0.03461538461538462,0.0024644030668127055,0.04796521856525006,0.27383016916149444,0.0020004259462090787,2.5728895376838548,24.099664650977864,25.68680949675263,6.178832158876779
99.8,14,0.023076923076923078,0.0016429353778751369,0.03254597290847281,0.27464403066812704,0.0011865644395764878,2.5388484753550093,24.939817399147362,25.801699250759217,3.3404073244768724
99.9,14,0.007692307692307693,0.000547645125958379,0.01784620155055975,0.2752829499817452,0.000547645125958379,2.5245590409953245,47.59479091428355,48.15270251902598,1.1586298910678763
99.95,14,0.007692307692307693,0.000547645125958379,0.009239841245113354,0.2752829499817452,0.000547645125958379,2.484379097630798,42.33763850660595,42.47676503805195,0.32753560993020336
99.99,14,0.0038461538461538464,0.0002738225629791895,0.0019135562999027696,0.27572410855543383,0.0001064865522696848,2.392651110603494,15.159781429422017,15.199087531403391,0.25860830066385576
55.0,30,1.0,0.03313253012048193,0.9247940845296435,0.0,1.0,30.398181973343053,13.87481995677809,11.602919912113297,-19.58041649751421
60.0,30,1.0,0.03313253012048193,0.9160153252916247,0.0,1.0,27.940738962655324,15.62228819402666,12.923069375153391,-20.886824488174128
65.0,30,1.0,0.03313253012048193,0.9045683547169059,0.0,1.0,25.069715987472716,17.865659256432316,14.637191281291559,-22.056608492007655
70.0,30,1.0,0.03313253012048193,0.8906963573775424,0.0,1.0,21.949838153814746,20.88614499319211,16.950070269923135,-23.221583513156883
75.0,30,0.8347107438016529,0.027656078860898138,0.8725687756065545,0.0,0.5120481927710844,19.390315313485818,20.38882699421631,18.468198655020068,-10.399651720630436
80.0,30,0.6033057851239669,0.019989047097480832,0.845032994475958,0.0,0.3551478641840088,17.158317912513493,14.79128108767216,19.580648505579695,24.459697627189204
85.0,30,0.49586776859504134,0.01642935377875137,0.805570721516857,0.025450285992454667,0.25772788122185714,14.690401737285404,12.415492344102823,21.81533611367656,43.088237195120485
90.0,30,0.4049586776859504,0.013417305585980284,0.7357643490993905,0.08892387732749178,0.1876369112814896,11.54835816909902,10.713768794397707,24.531168377636767,56.325892719546744
95.0,30,0.33884297520661155,0.011226725082146768,0.5839348182244388,0.1873935134477303,0.08857399294146281,7.34381756294642,12.447173230599445,23.77371666366802,47.64313293250553
96.0,30,0.32231404958677684,0.01067907995618839,0.5281166471509805,0.20710113179992698,0.0688207374954363,6.3139472908042835,13.752240093649387,22.974304754441217,40.140777966345595
97.0,30,0.2809917355371901,0.009309967141292442,0.45410692765852134,0.23073354022149203,0.04509705488621151,5.268194676840429,15.255242526040274,23.87006696553514,36.09049129159715
98.0,30,0.23140495867768596,0.007667031763417305,0.3565627731760658,0.2481821224291104,0.02764847267859316,4.129730674607297,17.80723063658981,23.693500788657087,24.843395682942894
99.0,30,0.1322314049586777,0.004381161007667032,0.2226599652185249,0.2665966897894609,0.009233905318242667,3.19161624274536,24.10630702246067,28.77261281099531,16.217872944619874
99.2,30,0.10743801652892562,0.0035596933187294635,0.187819129543578,0.2684449920895704,0.007385603018133138,3.007439080873795,27.392286759936567,32.409772801756496,15.481398381009317
99.4,30,0.09917355371900827,0.0032858707557502738,0.14834574819306917,0.2701944140197152,0.005636181087988317,2.788194620745458,26.079216042006195,30.283675696389984,13.883584332812642
99.5,30,0.09090909090909091,0.0030120481927710845,0.12708592166690652,0.27139619082390165,0.004434404283801874,2.6969658931455363,26.560364729659796,29.568981414480607,10.174908099294292
99.6,30,0.08264462809917356,0.002738225629791895,0.10558835533901446,0.2725295119873433,0.003301083120360229,2.620272676829611,25.424309265223144,28.32408172715233,10.237833974152725
99.7,30,0.0743801652892562,0.0024644030668127055,0.08028150416188785,0.27383016916149444,0.0020004259462090787,2.5728895376838548,22.662012645216155,24.51876040073876,7.572763570325767
99.8,30,0.049586776859504134,0.0016429353778751369,0.05499513716865947,0.27464403066812704,0.0011865644395764878,2.5388484753550093,24.12733724624269,25.155040357316896,4.08547589857186
99.9,30,0.01652892561983471,0.000547645125958379,0.026591070267640324,0.2752829499817452,0.000547645125958379,2.5245590409953245,47.12004948137068,47.68065049489561,1.1757411186849163
99.95,30,0.01652892561983471,0.000547645125958379,0.014419259549854527,0.2752829499817452,0.000547645125958379,2.484379097630798,42.05645824567816,42.06035553524574,0.009265945372993262
99.99,30,0.008264462809917356,0.0002738225629791895,0.0030186475929733234,0.27572410855543383,0.0001064865522696848,2.392651110603494,15.0997882333038,15.124903986796307,0.16605562266334073
55.0,60,1.0,0.01642935377875137,0.9589063064617896,0.0,1.0,30.398181973343053,11.869571930317546,10.740550236369304,-10.511767731649222
60.0,60,1.0,0.01642935377875137,0.9543077560677614,0.0,1.0,27.940738962655324,13.365928558516268,12.040403208108224,-11.008978084018084
65.0,60,1.0,0.01642935377875137,0.9484367559019705,0.0,1.0,25.069715987472716,15.290887976196453,13.72181552583951,-11.43487497993416
70.0,60,1.0,0.01642935377875137,0.9400384341184403,0.0,1.0,21.949838153814746,17.84432350404938,15.986820175494602,-11.618966799927188
75.0,60,0.9166666666666666,0.015060240963855422,0.929564717792008,0.0,0.5120481927710844,19.390315313485818,18.678555106280605,17.75497550800759,-5.201807222186681
80.0,60,0.6833333333333333,0.011226725082146768,0.9147920164744614,0.0,0.3551478641840088,17.158317912513493,12.409942121428562,17.38187288095744,28.6041141456962
85.0,60,0.6,0.009857612267250822,0.8894552298243451,0.025450285992454667,0.25772788122185714,14.690401737285404,11.120063163933711,18.984527463982992,41.42565209995119
90.0,60,0.5166666666666667,0.008488499452354874,0.8473387424663332,0.08892387732749178,0.1876369112814896,11.54835816909902,9.91600010913729,20.542996038685516,51.730506638544895
95.0,60,0.43333333333333335,0.007119386637458927,0.734630254538197,0.1873935134477303,0.08857399294146281,7.34381756294642,11.499162781019022,21.690802962336377,46.98599770148659
