strike,window,trigger_rate,payout_frequency,premium_to_cap,shortfall_rate,overpay_rate,basis_risk_rmse,mae_full,mae_flat,mae_improvement_pct
55.0,14,1.0,0.07119386637458927,0.8783781284448486,0.0,1.0,89.69446020977682,19.551455377846775,18.31548714281141,-6.748213822532515
60.0,14,1.0,0.07119386637458927,0.8645467231859214,0.0,1.0,85.39888309752733,22.06630438159413,20.026084181911923,-10.187813958781748
65.0,14,1.0,0.07119386637458927,0.849106595856333,0.0,1.0,79.99410550647852,25.423451510506222,22.292205358137682,-14.046372272564279
70.0,14,1.0,0.07119386637458927,0.8298762052829,0.0,1.0,73.04185733222751,29.978313916522367,25.38656615060389,-18.087313339969967
75.0,14,1.0,0.07119386637458927,0.8038349422768158,0.0,1.0,63.96275791743528,36.416186328014305,29.828085373586088,-22.08690525025194
80.0,14,1.0,0.07119386637458927,0.7651067417862911,0.0,1.0,52.56197132263964,46.10593279855649,36.564729756225454,-26.094006727088043
85.0,14,0.6192307692307693,0.04408543263964951,0.7049345156638381,0.0,0.458105147864184,42.37195561368554,38.52649782538665,42.37420495574743,9.080305186561139
90.0,14,0.4115384615384615,0.029299014238773274,0.6124403629710748,0.0,0.25958378970427165,32.992191714226976,30.632024982802974,49.21946099209944,37.76440382449549
95.0,14,0.28076923076923077,0.019989047097480832,0.43162718031079084,0.06430266520627967,0.11936381891201168,21.39529952143875,35.50255213220354,54.31270988609617,34.63306801178034
96.0,14,0.25,0.017798466593647318,0.3773330679307086,0.08791225508092979,0.09379183400267738,18.329316841828753,38.47305301977088,55.09018558862656,30.163508057388555
97.0,14,0.20384615384615384,0.014512595837897043,0.3163164987398242,0.11108829256419618,0.0698627844712182,14.762132762218569,41.662369382924545,57.36062581912712,27.367651959905803
98.0,14,0.16153846153846155,0.011500547645125958,0.24070467383380773,0.14074479737130338,0.0399324571011318,10.667684079566776,38.71526341350536,54.60500132267734,29.09941859588053
99.0,14,0.08461538461538462,0.006024096385542169,0.14189130723578539,0.16745770962638432,0.01321954484605087,6.1486259465025555,39.64265498515572,49.66136347819564,20.174050391183357
99.2,14,0.06153846153846154,0.004381161007667032,0.11963359977936466,0.17196817573323597,0.008709078739199221,5.387985109625268,42.09620999933521,52.088856650937835,19.183847168245943
99.4,14,0.05,0.0035596933187294635,0.09397326066822173,0.17599945235487405,0.0046778021175611535,4.792697320686324,34.67100321546156,41.277236768697854,16.00454407899237
99.5,14,0.03461538461538462,0.0024644030668127055,0.08258937782232012,0.17764999391505415,0.0030272605573810393,4.593623221988708,36.39136699553173,42.650859798496086,14.676123371339559
99.6,14,0.015384615384615385,0.001095290251916758,0.06951873920247666,0.17856273579165147,0.002114518680783741,4.412974400551353,62.81025182128865,70.41625245423397,10.801484554845812
99.7,14,0.015384615384615385,0.001095290251916758,0.05477018312146523,0.1791940489229646,0.0014832055494706097,4.198862118550428,47.19591935286427,52.321878144105106,9.796970164417452
99.8,14,0.007692307692307693,0.000547645125958379,0.0382341034619505,0.17951350857977363,0.0011637458926615552,3.9383020058180485,74.47173429776814,78.65039480762537,5.312955542153369
99.9,14,0.007692307692307693,0.000547645125958379,0.021961386384542037,0.18041864427406595,0.0002586101983692345,3.7451574659443807,29.011440753665024,31.528101922936344,7.982279350094579
55.0,30,1.0,0.03313253012048193,0.9333768875803192,0.0,1.0,89.69446020977682,20.901250578404543,18.39361493480008,-13.633185496669842
60.0,30,1.0,0.03313253012048193,0.9268376426741408,0.0,1.0,85.39888309752733,23.621893092785523,20.237956162522536,-16.720744442215455
65.0,30,1.0,0.03313253012048193,0.9180212746272023,0.0,1.0,79.99410550647852,27.100148074026638,22.67532849787994,-19.51380583774301
70.0,30,1.0,0.03313253012048193,0.9063388922804696,0.0,1.0,73.04185733222751,31.744703030050264,25.987876505223603,-22.15196968351581
75.0,30,1.0,0.03313253012048193,0.8909662550272728,0.0,1.0,63.96275791743528,38.31552329906178,30.68445160449045,-24.86950652706003
80.0,30,1.0,0.03313253012048193,0.8691401548215314,0.0,1.0,52.56197132263964,48.25317615780511,37.82530642624929,-27.568500342192287
85.0,30,0.6859504132231405,0.022727272727272728,0.8330296549820909,0.0,0.458105147864184,42.37195561368554,41.03412899607762,42.81939899230168,4.169301854388534
90.0,30,0.47107438016528924,0.0156078860898138,0.7692455594208882,0.0,0.25958378970427165,32.992191714226976,28.993612598374312,48.72556116586251,40.4960930061336
95.0,30,0.35537190082644626,0.011774370208105149,0.6290546046281656,0.06430266520627967,0.11936381891201168,21.39529952143875,31.728593441004097,51.73372187870349,38.669416603359885
96.0,30,0.3140495867768595,0.0104052573932092,0.5772111268061988,0.08791225508092979,0.09379183400267738,18.329316841828753,32.82190537834957,55.303913847839524,40.651749406643894
97.0,30,0.2644628099173554,0.008762322015334063,0.5020488885229938,0.11108829256419618,0.0698627844712182,14.762132762218569,32.36988850702611,58.523674947404935,44.68924151445233
98.0,30,0.2231404958677686,0.007393209200438116,0.39882773898402285,0.14074479737130338,0.0399324571011318,10.667684079566776,32.29186408207932,54.40938489020856,40.65019454412078
99.0,30,0.12396694214876033,0.004107338444687842,0.2552537910589414,0.16745770962638432,0.01321954484605087,6.1486259465025555,38.56558916617671,55.530733564365235,30.55090993625064
99.2,30,0.10743801652892562,0.0035596933187294635,0.21571983696038766,0.17196817573323597,0.008709078739199221,5.387985109625268,35.96921401877209,52.382551431193505,31.333596711074605
99.4,30,0.08264462809917356,0.002738225629791895,0.17578735841505405,0.17599945235487405,0.0046778021175611535,4.792697320686324,34.32315820824627,47.57754861270621,27.858497949009887
99.5,30,0.06611570247933884,0.002190580503833516,0.15367173052403216,0.17764999391505415,0.0030272605573810393,4.593623221988708,34.44607773658007,45.67666467491961,24.58714316876575
99.6,30,0.03305785123966942,0.001095290251916758,0.12979221466122118,0.17856273579165147,0.002114518680783741,4.412974400551353,55.16480255324874,69.02375578455998,20.078526695314032
99.7,30,0.03305785123966942,0.001095290251916758,0.10032701825128766,0.1791940489229646,0.0014832055494706097,4.198862118550428,44.306568198425545,51.28720165213889,13.610868265069836
99.8,30,0.01652892561983471,0.000547645125958379,0.06831858918451256,0.17951350857977363,0.0011637458926615552,3.9383020058180485,70.65563762180403,77.87936688758448,9.275536710779367
99.9,30,0.01652892561983471,0.000547645125958379,0.032931721498579564,0.18041864427406595,0.0002586101983692345,3.7451574659443807,27.619897625789815,31.21902468425321,11.52863388547428
55.0,60,1.0,0.01642935377875137,0.9663617455165441,0.0,1.0,89.69446020977682,19.216739842644134,17.553629654998733,-9.474451838920952
60.0,60,1.0,0.01642935377875137,0.9625545076274078,0.0,1.0,85.39888309752733,21.639335474942182,19.289203286004586,-12.183666448488058
65.0,60,1.0,0.01642935377875137,0.9574606336772976,0.0,1.0,79.99410550647852,24.744712096788852,21.663284287638902,-14.224195040030088
70.0,60,1.0,0.01642935377875137,0.9513903911797219,0.0,1.0,73.04185733222751,28.924877577138645,24.9995914924151,-15.701400904548704
75.0,60,1.0,0.01642935377875137,0.942210785305979,0.0,1.0,63.96275791743528,34.73966235318284,29.703102679299384,-16.95634199653331
80.0,60,1.0,0.01642935377875137,0.9292623481614696,0.0,1.0,52.56197132263964,43.51199929798091,37.026007376071135,-17.517394884174
85.0,60,0.75,0.012322015334063527,0.9095415432092927,0.0,0.458105147864184,42.37195561368554,36.65050205529069,40.39449831377461,9.268579669937909
90.0,60,0.5666666666666667,0.009309967141292442,0.871844669164423,0.0,0.25958378970427165,32.992191714226976,26.728506789487216,43.894818012419265,39.10783094732309
95.0,60,0.43333333333333335,0.007119386637458927,0.7712880242894872,0.06430266520627967,0.11936381891201168,21.39529952143875,24.770233238688256,50.541266653919806,50.99008220687884
96.0,60,0.4166666666666667,0.006845564074479737,0.7341706263094103,0.08791225508092979,0.09379183400267738,18.329316841828753,28.318012838909112,52.74657771409367,46.313080267684064
97.0,60,0.35,0.005750273822562979,0.6676345154610539,0.11108829256419618,0.0698627844712182,14.762132762218569,24.72315442012743,57.3180754810586,56.86674018164223
98.0,60,0.31666666666666665,0.0052026286966046,0.5697793359848868,0.14074479737130338,0.0399324571011318,10.667684079566776,27.691667670262756,50.99754226171553,45.69999564263075
99.0,60,0.2,0.0032858707557502738,0.39703534436503507,0.16745770962638432,0.01321954484605087,6.1486259465025555,30.51517588520871,55.7044995727884,45.21954937350277
99.2,60,0.18333333333333332,0.0030120481927710845,0.34718414880424237,0.17196817573323597,0.008709078739199221,5.387985109625268,29.99940707707641,51.44161574041649,41.68261115969075
99.4,60,0.15,0.0024644030668127055,0.2798591365021291,0.17599945235487405,0.0046778021175611535,4.792697320686324,31.82003884881595,46.350957435454035,31.349770081606394
99.5,60,0.11666666666666667,0.0019167579408543264,0.24422343657002193,0.17764999391505415,0.0030272605573810393,4.593623221988708,35.99929668895512,47.78912591548193,24.670527030307827
99.6,60,0.06666666666666667,0.001095290251916758,0.20588891232530243,0.17856273579165147,0.002114518680783741,4.412974400551353,45.512240841350696,66.37567458779384,31.432349088742555
99.7,60,0.06666666666666667,0.001095290251916758,0.16161408449807504,0.1791940489229646,0.0014832055494706097,4.198862118550428,41.94048383811479,49.31957945039016,14.961797514307468
99.8,60,0.03333333333333333,0.000547645125958379,0.1099874600934822,0.17951350857977363,0.0011637458926615552,3.9383020058180485,65.37010802248487,76.41311954803427,14.451721891301169
99.9,60,0.03333333333333333,0.000547645125958379,0.057128879376483116,0.18041864427406595,0.0002586101983692345,3.7451574659443807,24.550584937609262,30.631259096062024,19.85120539571453
55.0,90,1.0,0.01095290251916758,0.974096120417184,0.0,1.0,89.69446020977682,16.421781750375306,15.854614366107285,-3.5773016685947656
60.0,90,1.0,0.01095290251916758,0.9714705771113133,0.0,1.0,85.39888309752733,18.50169448955379,17.336401161870693,-6.721656454547302
65.0,90,1.0,0.01095290251916758,0.9684328840804783,0.0,1.0,79.99410550647852,21.19087413756785,19.310542939550256,-9.73732951944326
70.0,90,1.0,0.01095290251916758,0.9642817039553867,0.0,1.0,73.04185733222751,24.771966425056686,22.09105476681516,-12.135734063131975
75.0,90,1.0,0.01095290251916758,0.9583719312791182,0.0,1.0,63.96275791743528,29.784764843409782,26.178759980921214,-13.774544191996046
80.0,90,1.0,0.01095290251916758,0.948792204139261,0.0,1.0,52.56197132263964,37.272931427246206,32.73437530941347,-13.864801374497512
85.0,90,0.8,0.008762322015334063,0.9338332406263293,0.0,0.458105147864184,42.37195561368554,31.269343510753263,33.681818026668786,7.162542455414253
90.0,90,0.675,0.007393209200438116,0.9031622381293092,0.0,0.25958378970427165,32.992191714226976,29.34483728837367,37.35278728708564,21.438694620469832
