strike,window,trigger_rate,payout_frequency,premium_to_cap,shortfall_rate,overpay_rate,basis_risk_rmse,mae_full,mae_flat,mae_improvement_pct
55,14,1.0,0.07119386637458927,0.8711939525380779,0.0,1.0,215.66679748945728,149.82840680249546,113.20344330634961,-32.35322391831482
60,14,1.0,0.07119386637458927,0.8570537640692675,0.0,1.0,199.07519606509848,168.97177626550464,126.37512371964333,-33.70651698854894
65,14,1.0,0.07119386637458927,0.8386905112265898,0.0,1.0,182.97524713991672,193.55248712176473,143.39953996956248,-34.97427339226301
70,14,0.6153846153846154,0.04381161007667032,0.8177589306570445,0.0035749056833394182,0.5274354995740538,169.5888961460034,124.96940347634558,138.9994259296348,10.093583019825997
75,14,0.5384615384615384,0.038335158817086525,0.79089897572151,0.04303577948156261,0.44258853596202996,155.69396041313982,117.48115344583191,149.89963852462157,21.626793365125295
80,14,0.45384615384615384,0.03231106243154436,0.7504524707540345,0.0879426798101497,0.3615598758671048,140.09469910352257,106.40596374965422,164.94810351126594,35.49124755933511
85,14,0.38461538461538464,0.027382256297918947,0.6918450550751536,0.1343860289643422,0.2917731532189364,121.08448482566598,100.65380201236361,178.64356829271446,43.656632604069785
90,14,0.31153846153846154,0.02217962760131435,0.5906761904460192,0.19126506024096385,0.21634264330047462,95.30175608557089,98.98207721459063,190.24740205101472,47.971916490061375
95,14,0.22692307692307692,0.01615553121577218,0.40954474311589084,0.2782113301691615,0.10256176220031642,58.402491152989214,114.04252195248627,185.59873964262815,38.5542584114116
96,14,0.19230769230769232,0.013691128148959474,0.3585552134480781,0.3016611902154071,0.07071467688937569,51.05132055017536,110.02591812872265,187.47701097851223,41.31231474490847
97,14,0.16538461538461538,0.011774370208105149,0.29633196655645333,0.3226694657417549,0.04014543020567117,44.85234510173738,109.4304295460404,172.93203175625737,36.72055521774047
98,14,0.1076923076923077,0.007667031763417305,0.22662250840305045,0.3384294754776683,0.018498235365705246,40.13831658268122,126.09744238447357,176.2052817806873,28.43719489554241
99,14,0.05384615384615385,0.0038335158817086527,0.13267922037429186,0.34784592917123036,0.00556772544724352,37.11482953233532,135.134024197805,167.23212659487703,19.193741687463138
55,30,1.0,0.03313253012048193,0.9286103670748407,0.0,1.0,215.66679748945728,150.18882177930556,116.02383137071973,-29.44652835969684
60,30,1.0,0.03313253012048193,0.9214486615564481,0.0,1.0,199.07519606509848,169.37512534671652,129.7426621299453,-30.54697858525274
65,30,1.0,0.03313253012048193,0.9118801898203754,0.0,1.0,182.97524713991672,193.95893205294627,147.4723831709387,-31.52220631582518
70,30,0.6611570247933884,0.02190580503833516,0.8998294949505531,0.0035749056833394182,0.5274354995740538,169.5888961460034,126.5773651088631,139.82975461462064,9.477517530000629
75,30,0.5785123966942148,0.019167579408543262,0.882150519865752,0.04303577948156261,0.44258853596202996,155.69396041313982,115.19958229905852,151.9232542797285,24.17251536295593
80,30,0.49586776859504134,0.01642935377875137,0.8575168807799511,0.0879426798101497,0.3615598758671048,140.09469910352257,99.43601881619814,165.39635703879864,39.88016387031277
85,30,0.4214876033057851,0.013964950711938665,0.8194951083686268,0.1343860289643422,0.2917731532189364,121.08448482566598,83.46009852622566,178.18631069229536,53.161329732927456
90,30,0.36363636363636365,0.012048192771084338,0.7548659659687558,0.19126506024096385,0.21634264330047462,95.30175608557089,80.36415077200881,189.78669470176314,57.655540132412554
95,30,0.2975206611570248,0.009857612267250822,0.6083774722302993,0.2782113301691615,0.10256176220031642,58.402491152989214,98.28116242325186,174.61284902181592,43.71481653622597
96,30,0.24793388429752067,0.008214676889375685,0.5576505421784587,0.3016611902154071,0.07071467688937569,51.05132055017536,92.27709460692276,182.67025717212994,49.48433530699518
97,30,0.2066115702479339,0.006845564074479737,0.47998843575412353,0.3226694657417549,0.04014543020567117,44.85234510173738,97.16535484935689,182.10089725891908,46.64202301474501
98,30,0.1487603305785124,0.004928806133625411,0.38010829640939625,0.3384294754776683,0.018498235365705246,40.13831658268122,118.67597257154611,185.47646315957445,36.01561591702156
99,30,0.0743801652892562,0.0024644030668127055,0.2365874558788122,0.34784592917123036,0.00556772544724352,37.11482953233532,156.0174582341062,218.44715716910432,28.578856206707258
55,60,1.0,0.01642935377875137,0.9629016854866226,0.0,1.0,215.66679748945728,133.18395704005513,112.51482962879155,-18.370136167343528
60,60,1.0,0.01642935377875137,0.9588837037091893,0.0,1.0,199.07519606509848,149.9863480724003,126.41668333239052,-18.644425813670075
65,60,1.0,0.01642935377875137,0.9540815663323385,0.0,1.0,182.97524713991672,171.68494618772817,144.2904952370177,-18.98562403969242
