strike,window,trigger_rate,payout_frequency,premium_to_cap,shortfall_rate,overpay_rate,basis_risk_rmse,mae_full,mae_flat,mae_improvement_pct
55,14,1.0,0.07119386637458927,0.849321005755544,0.0,1.0,41.75227021360757,30.59661904151309,23.983810321508543,-27.571968888005337
60,14,1.0,0.07119386637458927,0.8330134653920528,0.0,1.0,37.879719989358264,34.529004142818344,26.762016804449882,-29.022429046068748
65,14,1.0,0.07119386637458927,0.8134944064355499,0.0,1.0,34.33572355534664,39.65329280440803,30.37213482825185,-30.5581350426607
70,14,0.6307692307692307,0.044906900328587074,0.7875200214966473,0.00013691128148959474,0.44071741511500545,31.668548189888625,27.818170639555717,30.945766764957515,10.106701020391057
75,14,0.5115384615384615,0.0364184008762322,0.7531443167520318,0.019738043081416575,0.35283178167214313,28.944824445171243,23.357005725361955,33.68775888026194,30.666192997934616
80,14,0.43846153846153846,0.0312157721796276,0.7064460384204377,0.05936815443592552,0.29773069550931,25.836893389723986,21.05295453345761,35.719829781805096,41.0608766557406
85,14,0.38461538461538464,0.027382256297918947,0.6433160310147676,0.11490279299014239,0.23644578313253012,22.14243518098108,21.365063572059547,38.18172546616046,44.0437452440569
90,14,0.3269230769230769,0.023274917853231106,0.5374334611598544,0.1842996987951807,0.16579956188389924,17.551374572412758,22.904173491054912,38.04465301136333,39.79660299644788
95,14,0.2230769230769231,0.01588170865279299,0.36398215758976465,0.2659501642935378,0.08413198247535597,11.273612850684096,25.901121720233363,39.720653259488934,34.79180326913229
96,14,0.19230769230769232,0.013691128148959474,0.3165222005076999,0.2871029572836802,0.06297918948521358,9.769824968926214,25.35596396021592,39.72463105107629,36.17067474430594
97,14,0.17307692307692307,0.012322015334063527,0.2632754360562536,0.30970472800292076,0.040377418765972985,8.383546624281891,26.319564141205298,35.00235849788274,24.806312286649643
98,14,0.11538461538461539,0.008214676889375685,0.19512219154740013,0.3300816903979555,0.020000456370938297,7.238512633065,27.367146844790174,35.865184394239925,23.69439246718209
99,14,0.046153846153846156,0.0032858707557502738,0.11143474133733337,0.3421983388097846,0.007883807959109163,6.277066594599961,40.50045382314722,47.949000679147105,15.534310935575432
55,30,1.0,0.03313253012048193,0.9166783684468619,0.0,1.0,41.75227021360757,30.591199318636708,24.410020305013123,-25.32230181043375
60,30,1.0,0.03313253012048193,0.9079699801220422,0.0,1.0,37.879719989358264,34.48734679201606,27.294924846759102,-26.350766619205263
65,30,1.0,0.03313253012048193,0.8962638382198539,0.0,1.0,34.33572355534664,39.47510666661613,31.040450606630884,-27.17311087675843
70,30,0.6859504132231405,0.022727272727272728,0.8819647524901787,0.00013691128148959474,0.44071741511500545,31.668548189888625,28.295171048083663,30.93796876903824,8.542247038530228
75,30,0.5619834710743802,0.018619934282584884,0.8629800540286197,0.019738043081416575,0.35283178167214313,28.944824445171243,22.689103527628227,33.29585495267427,31.856071694576276
80,30,0.48760330578512395,0.01615553121577218,0.8340504863295407,0.05936815443592552,0.29773069550931,25.836893389723986,19.221791280823144,35.4503838417792,45.778326783108724
85,30,0.4380165289256198,0.014512595837897043,0.791977421437373,0.11490279299014239,0.23644578313253012,22.14243518098108,18.893077391563367,37.90703779662423,50.15944666284141
90,30,0.3884297520661157,0.012869660460021906,0.7126824045043149,0.1842996987951807,0.16579956188389924,17.551374572412758,19.416699941374286,37.41436776935867,48.10362676427202
95,30,0.2727272727272727,0.009036144578313253,0.5602580232666075,0.2659501642935378,0.08413198247535597,11.273612850684096,18.42039512016559,41.93128291435298,56.070041649356895
96,30,0.2644628099173554,0.008762322015334063,0.5054693052250125,0.2871029572836802,0.06297918948521358,9.769824968926214,20.572735424615555,38.69779126013719,46.83744277206941
97,30,0.2396694214876033,0.007940854326396496,0.4305053439309677,0.30970472800292076,0.040377418765972985,8.383546624281891,23.0358610785491,36.76227039246229,37.33830682211522
98,30,0.18181818181818182,0.006024096385542169,0.33464776051401157,0.3300816903979555,0.020000456370938297,7.238512633065,24.782348692386645,35.685850621547196,30.554132069860184
99,30,0.09090909090909091,0.0030120481927710845,0.2082081709002992,0.3421983388097846,0.007883807959109163,6.277066594599961,28.66842016969838,41.31722980383663,30.613886008794594
55,60,1.0,0.01642935377875137,0.9555308976416669,0.0,1.0,41.75227021360757,26.611521638442163,23.31983329516859,-14.115402548591746
60,60,1.0,0.01642935377875137,0.950257251865894,0.0,1.0,37.879719989358264,29.949912356582555,26.206012457064663,-14.286415782072199
65,60,1.0,0.01642935377875137,0.9444087261888995,0.0,1.0,34.33572355534664,34.28317186349373,29.916814236645333,-14.594995283622177
70,60,0.7666666666666667,0.012595837897042717,0.9362151577144145,0.00013691128148959474,0.44071741511500545,31.668548189888625,25.4644547687664,28.79593778433116,11.569281196938581
75,60,0.6666666666666666,0.01095290251916758,0.923761974017079,0.019738043081416575,0.35283178167214313,28.944824445171243,21.7342699076846,30.460369258251625,28.647385317573427
80,60,0.5833333333333334,0.009583789704271631,0.9064281346229162,0.05936815443592552,0.29773069550931,25.836893389723986,17.33432623847342,31.366170693027865,44.73559935600769
85,60,0.5333333333333333,0.008762322015334063,0.8811635968129682,0.11490279299014239,0.23644578313253012,22.14243518098108,16.682254580601494,32.65024739644021,48.906192415496584
90,60,0.48333333333333334,0.007940854326396496,0.8353892831023912,0.1842996987951807,0.16579956188389924,17.551374572412758,17.54689266532072,34.234642548676916,48.7452143238491
95,60,0.36666666666666664,0.006024096385542169,0.715630149188628,0.2659501642935378,0.08413198247535597,11.273612850684096,15.443393258978393,37.259458461276196,58.55175062453274
