strike,window,trigger_rate,payout_frequency,premium_to_cap,shortfall_rate,overpay_rate,basis_risk_rmse,mae_full,mae_flat,mae_improvement_pct
55,14,1.0,0.07119386637458927,0.8978689031710991,0.0,1.0,252.33661269075918,69.63594598688132,61.96352130069463,-12.382163771736266
60,14,1.0,0.07119386637458927,0.8874967569206555,0.0,1.0,240.0905891534425,78.72299179991683,68.8853138452803,-14.281241393096398
65,14,1.0,0.07119386637458927,0.8743121687108784,0.0,1.0,225.06785610888286,90.4394084573867,77.91965942311234,-16.067509954440062
70,14,1.0,0.07119386637458927,0.8571232357655703,0.0,1.0,206.58527569961342,106.14172684054509,90.10500932872174,-17.79780905778289
75,14,1.0,0.07119386637458927,0.8304939623831309,0.0,1.0,184.6062283046433,127.70508906645416,107.27550333834205,-19.044036236006402
80,14,0.7192307692307692,0.05120481927710843,0.796147901217004,0.004426798101496897,0.6404481562614093,162.3218463124275,99.35857725146707,109.49555422191787,9.257889091922301
85,14,0.573076923076923,0.04079956188389924,0.7471466792190541,0.043096628940002435,0.487845320676646,137.07653184734193,81.6922045783132,118.36687824963795,30.983898716984985
90,14,0.45,0.032037239868565166,0.6676070233757634,0.07654101253498843,0.3701776804186443,100.42630144909013,68.93490778694434,124.6013988185483,44.67565497612808
95,14,0.3153846153846154,0.022453450164293537,0.49778908094022467,0.18187903127662164,0.1328115492272119,45.77518773850446,81.75758255976523,113.06428511272571,27.689294211472294
96,14,0.2423076923076923,0.01725082146768894,0.44585079995194477,0.2063481197517342,0.06957374954362906,37.00753800117751,80.63545872259714,118.09872523692655,31.721990596572148
97,14,0.16923076923076924,0.012048192771084338,0.3769546307447558,0.22269380552513082,0.027602835584763296,31.044405953708438,85.66590486128253,121.90407709957728,29.72679265574819
98,14,0.08076923076923077,0.005750273822562979,0.288730544793346,0.2300033467202142,0.008496105634659851,27.575165975571625,92.30866004667715,150.4419914620087,38.64169228975677
99,14,0.03076923076923077,0.002190580503833516,0.16901637431864777,0.2325666301569916,0.002099306316173786,25.777259933188464,144.48777646564798,194.42598787370923,25.684946726617103
55,30,1.0,0.03313253012048193,0.9465694912393768,0.0,1.0,252.33661269075918,73.19741612321444,60.80584344595241,-20.37891751024939
60,30,1.0,0.03313253012048193,0.9406376385941897,0.0,1.0,240.0905891534425,82.53145483018815,67.74041713527672,-21.83487837899482
65,30,1.0,0.03313253012048193,0.9336364067341211,0.0,1.0,225.06785610888286,94.6880471777163,76.81243658435403,-23.271766120492213
70,30,1.0,0.03313253012048193,0.9230399590731846,0.0,1.0,206.58527569961342,110.58677681986087,89.14758537322211,-24.049099430884414
75,30,1.0,0.03313253012048193,0.9089072655162881,0.0,1.0,184.6062283046433,133.02732411500406,106.5839270767913,-24.809929380028283
80,30,0.7603305785123967,0.025191675794085433,0.8890125065014992,0.004426798101496897,0.6404481562614093,162.3218463124275,109.26667575097642,108.33767632223217,-0.857503557655322
85,30,0.6198347107438017,0.02053669222343921,0.8595878988389581,0.043096628940002435,0.487845320676646,137.07653184734193,94.90714685149192,117.56999717583078,19.27604905054615
90,30,0.48760330578512395,0.01615553121577218,0.8096613891606326,0.07654101253498843,0.3701776804186443,100.42630144909013,79.66306489668912,122.5030002960831,34.97051933083449
